ImageNumber,Drug,Time,ID,Pathology,ScanFreq,Run,Label,Stain,Center_X,Center_Y,Lifetime
5,rIgG,24hr,9292,NonThrombosis,10.17,4,2,mLy6G,159.3265306122449,306.89795918367344,5
6,rIgG,24hr,9292,NonThrombosis,10.17,4,2,mLy6G,161.42307692307693,308.8076923076923,6
7,rIgG,24hr,9292,NonThrombosis,10.17,4,2,mLy6G,160.42222222222222,308.5111111111111,7
8,rIgG,24hr,9292,NonThrombosis,10.17,4,2,mLy6G,161.45098039215685,309.0392156862745,8
9,rIgG,24hr,9292,NonThrombosis,10.17,4,2,mLy6G,160.33333333333334,308.0909090909091,9
10,rIgG,24hr,9292,NonThrombosis,10.17,4,2,mLy6G,161.3673469387755,309.1224489795918,10
11,rIgG,24hr,9292,NonThrombosis,10.17,4,2,mLy6G,161.62222222222223,309.4222222222222,11
12,rIgG,24hr,9292,NonThrombosis,10.17,4,2,mLy6G,161.35897435897436,308.7692307692308,12
13,rIgG,24hr,9292,NonThrombosis,10.17,4,2,mLy6G,161.625,309.5,13
1,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,187.51351351351352,188.14864864864865,1
2,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,186.91304347826087,188.4673913043478,2
3,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,186,187,3
4,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,185.09473684210528,186.92631578947368,4
5,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,185.8172043010753,186.61290322580646,5
6,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,187.50704225352112,189.6056338028169,6
7,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,189.67816091954023,185.37931034482756,7
8,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,187.35164835164835,188.0769230769231,8
9,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,187.27397260273972,188.3013698630137,9
10,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,187.6198347107438,188.1322314049587,10
11,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,187.4639175257732,187.12371134020617,11
12,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,188.7608695652174,187.44565217391306,12
13,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,188.35064935064935,187.88311688311688,13
14,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,187.69565217391303,186.768115942029,14
15,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,187.44,187.02666666666664,15
16,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,188.7375,187.52499999999998,16
17,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,188.96666666666667,186.55555555555554,17
18,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,189.28358208955223,188.56716417910445,18
19,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,188.3170731707317,187.7560975609756,19
20,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,190.2089552238806,188.05970149253733,20
21,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,186.8918918918919,187.09459459459458,21
22,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,188.37704918032787,186.75409836065575,22
23,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,187.6818181818182,186.62121212121212,23
24,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,187.81159420289856,187.92753623188406,24
25,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,188.46376811594203,186.60869565217394,25
26,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,189.67741935483872,186.27419354838707,26
27,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,190.05882352941177,187.13235294117646,27
28,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,188.9718309859155,186.2112676056338,28
29,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,188.3617021276596,183.82978723404256,29
30,rIgG,24hr,9292,NonThrombosis,10.17,4,5,mLy6G,186.91666666666663,183.33333333333331,30
1,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,130.61016949152545,158.6186440677966,1
2,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,130.544,158.296,2
3,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,130.4468085106383,158.7340425531915,3
4,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,130.61818181818182,158.85454545454547,4
5,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,130.5137614678899,159.73394495412845,5
6,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,129.7872340425532,159.41489361702128,6
7,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,129,158.76999999999998,7
8,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,129.4757281553398,159.07766990291265,8
9,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,131.03125,160.60416666666669,9
10,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,129.36274509803923,158.83333333333331,10
11,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,129.4368932038835,159.13592233009706,11
12,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,129.3960396039604,158.26732673267327,12
13,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,129.92380952380952,158.53333333333336,13
14,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,130.77083333333334,159.76041666666669,14
15,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,130.75531914893617,159.6063829787234,15
16,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,130.74747474747474,159.47474747474746,16
17,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,130.06306306306303,157.82882882882882,17
18,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,130.03061224489795,158.14285714285717,18
19,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,130,158.4257425742574,19
20,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,130.03883495145632,158.20388349514565,20
21,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,131.6195652173913,160.35869565217394,21
22,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,131.5,160.36458333333331,22
23,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,131.4591836734694,159.94897959183675,23
24,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,132.03092783505156,160.3917525773196,24
25,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,132.1875,160.57291666666669,25
26,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,131.73584905660377,160.57547169811323,26
27,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,130.0686274509804,159.03921568627453,27
28,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,132.51754385964912,160.92105263157896,28
29,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,132.0686274509804,159.77450980392155,29
30,rIgG,24hr,9292,NonThrombosis,10.17,4,6,mLy6G,132.79545454545453,160.51136363636363,30
1,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,143.5,134.73684210526318,1
2,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,142.53398058252426,133.41747572815535,2
3,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,143.6081081081081,134.9324324324325,3
4,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,144.04123711340208,135.1958762886598,4
5,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,144.0721649484536,135.2474226804124,5
6,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,142.57142857142858,133.935064935065,6
7,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,143.2087912087912,133.63736263736263,7
8,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,143.36046511627907,133.90697674418607,8
9,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,144.26582278481013,134.886075949367,9
10,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,143.9764705882353,133.9294117647059,10
11,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,143.46153846153845,133.6703296703297,11
12,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,143.70454545454547,133.9431818181818,12
13,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,143.8988764044944,133.77528089887642,13
14,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,144.90361445783134,135.07228915662648,14
15,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,144.54430379746836,135.24050632911394,15
16,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,142.85393258426967,133.71910112359552,16
17,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,143.52941176470588,134.05882352941177,17
18,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,143.59701492537314,133.64179104477614,18
19,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,144.5064935064935,134.16883116883122,19
20,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,144.56578947368422,134,20
21,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,145.10294117647058,134.75,21
22,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,144.9,133.97777777777776,22
23,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,145.34117647058824,134.36470588235295,23
24,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,145.59302325581396,134.5697674418605,24
25,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,143.97368421052633,132.51315789473682,25
26,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,144.5326086956522,133.2717391304348,26
27,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,144.37078651685394,133.5168539325843,27
28,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,143.35051546391753,133.08247422680415,28
29,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,144.82978723404256,134.6595744680851,29
30,rIgG,24hr,9292,NonThrombosis,10.17,4,7,mLy6G,144.67073170731706,134.91463414634148,30
10,rIgG,24hr,9292,NonThrombosis,10.17,4,13,mLy6G,359.5,191.39285714285717,1
11,rIgG,24hr,9292,NonThrombosis,10.17,4,13,mLy6G,359.44444444444446,191.92592592592592,2
12,rIgG,24hr,9292,NonThrombosis,10.17,4,13,mLy6G,359.51851851851853,191.25925925925924,3
13,rIgG,24hr,9292,NonThrombosis,10.17,4,13,mLy6G,359.6666666666667,191.1904761904762,4
11,rIgG,24hr,9292,NonThrombosis,10.17,4,14,mLy6G,472.3571428571428,387.3571428571429,1
12,rIgG,24hr,9292,NonThrombosis,10.17,4,14,mLy6G,473.7704918032787,389.2459016393443,2
13,rIgG,24hr,9292,NonThrombosis,10.17,4,14,mLy6G,475.1111111111111,390.1604938271605,3
14,rIgG,24hr,9292,NonThrombosis,10.17,4,14,mLy6G,475.6164383561644,390.1232876712329,4
15,rIgG,24hr,9292,NonThrombosis,10.17,4,14,mLy6G,475.69117647058823,390.27941176470586,5
16,rIgG,24hr,9292,NonThrombosis,10.17,4,14,mLy6G,477.1511627906977,391.3139534883721,6
17,rIgG,24hr,9292,NonThrombosis,10.17,4,14,mLy6G,477.1206896551725,391.15517241379314,7
18,rIgG,24hr,9292,NonThrombosis,10.17,4,14,mLy6G,477.92045454545456,391.6818181818182,8
19,rIgG,24hr,9292,NonThrombosis,10.17,4,14,mLy6G,477.44444444444446,391.0833333333333,9
20,rIgG,24hr,9292,NonThrombosis,10.17,4,14,mLy6G,478.4623655913978,392.26881720430106,10
21,rIgG,24hr,9292,NonThrombosis,10.17,4,14,mLy6G,478.67105263157896,392.57894736842104,11
22,rIgG,24hr,9292,NonThrombosis,10.17,4,14,mLy6G,478.37894736842105,391.93684210526317,12
23,rIgG,24hr,9292,NonThrombosis,10.17,4,14,mLy6G,478.3444444444444,391.7555555555556,13
24,rIgG,24hr,9292,NonThrombosis,10.17,4,14,mLy6G,478.765306122449,391.92857142857144,14
25,rIgG,24hr,9292,NonThrombosis,10.17,4,14,mLy6G,476.48571428571427,391.07142857142856,15
26,rIgG,24hr,9292,NonThrombosis,10.17,4,14,mLy6G,475.63235294117646,390.1470588235294,16
27,rIgG,24hr,9292,NonThrombosis,10.17,4,14,mLy6G,475.328125,390.234375,17
28,rIgG,24hr,9292,NonThrombosis,10.17,4,14,mLy6G,475.1470588235294,389.94117647058823,18
29,rIgG,24hr,9292,NonThrombosis,10.17,4,14,mLy6G,473.8030303030303,388.56060606060606,19
30,rIgG,24hr,9292,NonThrombosis,10.17,4,14,mLy6G,477.6117647058824,390.61176470588236,20
17,rIgG,24hr,9292,NonThrombosis,10.17,4,17,mLy6G,162.4857142857143,310.1428571428571,1
18,rIgG,24hr,9292,NonThrombosis,10.17,4,17,mLy6G,162.95238095238096,310.2857142857143,2
19,rIgG,24hr,9292,NonThrombosis,10.17,4,17,mLy6G,163,310.58620689655174,3
20,rIgG,24hr,9292,NonThrombosis,10.17,4,17,mLy6G,162.92307692307693,310.0769230769231,4
27,rIgG,24hr,9292,NonThrombosis,10.17,4,26,mLy6G,163.6764705882353,311.38235294117646,1
28,rIgG,24hr,9292,NonThrombosis,10.17,4,26,mLy6G,164.075,311.35,2
29,rIgG,24hr,9292,NonThrombosis,10.17,4,26,mLy6G,164.0731707317073,311.6829268292683,3
